#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
110,JOAN FANER,CAS,26,23.4,7.5,2.4,6.8,0.35,1.0,3.7,0.284,1.7,2.2,0.754,0.4,1.9,2.3,4.2,1.3,0.0,2.0,2.5,171,0.48,0.427,138.9,1.9,9.3,5.6,30.1,20.5,2.9,0.0,18.7,3.2,1.1,98.0,113.4,-15.4,145.4,10.9,608.3,PG,227,0,0,0,0,0,0,0,18,0,0.233,2.1,0.7,0.3,6,20,0.231,-0.3,0.5,0.2,AMICS CASTELLO
111,MATHIAS M'MADI,MORO,34,17.1,7.4,2.7,6.9,0.399,0.4,1.7,0.237,1.6,1.9,0.803,0.5,1.0,1.5,0.9,1.0,0.1,1.2,1.2,130,0.483,0.429,143.9,3.6,7.3,5.4,11.1,13.2,3.3,0.4,25.0,-3.3,1.1,95.8,114.2,-18.4,104.5,13.2,580.4,G,160,0,0,0,0,0,0,0,20,0,0.139,0.8,0.9,0.3,4,30,0.118,-0.6,0.4,-0.2,CB STARLABS MORON
112,MIHAJLO ANDRIC,EST,34,23.0,7.4,2.5,5.6,0.45,1.4,3.9,0.368,0.9,1.0,0.939,0.6,2.0,2.6,1.2,0.9,0.0,1.0,2.1,141,0.613,0.579,175.8,3.9,10.8,7.5,7.8,14.2,2.1,0.1,14.7,-0.9,1.3,119.9,113.1,6.8,169.1,12.5,781.6,F,221,0,0,0,0,0,0,0,18,0,0.121,1.2,0.9,0.2,26,8,0.765,1.4,0.7,2.1,MOVISTAR ESTUDIANTES
113,VINY OKOUO,CAS,30,17.0,7.4,2.7,5.9,0.463,0.1,0.2,0.333,1.9,2.5,0.737,1.7,3.2,4.9,1.0,0.4,0.3,2.1,2.5,144,0.527,0.469,153.3,11.4,21.7,16.6,10.7,23.0,1.1,1.9,24.1,-8.0,1.3,93.8,112.9,-19.0,132.3,12.4,511.0,C,15,2,0,0,0,0,0,0,19,0,0.132,0.5,0.2,0.4,8,22,0.267,-0.7,0.4,-0.2,AMICS CASTELLO
114,LOIC MENUGE,OCB,25,14.1,7.4,2.5,5.8,0.434,1.6,3.9,0.423,0.7,0.8,0.857,0.5,1.8,2.2,0.5,0.3,0.0,0.4,1.4,50,0.6,0.576,171.4,4.0,16.4,9.9,6.6,6.7,1.2,0.3,22.1,-0.8,1.3,119.4,111.1,8.3,105.9,17.4,351.7,F,177,0,0,0,0,0,0,0,29,0,0.107,1.1,0.7,0.1,9,16,0.36,0.9,0.4,1.3,ALIMERKA OVIEDO BALONCESTO
115,HANSEL ATENCIA,VAL,12,18.0,7.3,2.8,8.2,0.347,0.9,4.3,0.216,0.7,0.7,1.0,0.4,0.7,1.1,1.6,0.7,0.0,1.4,1.6,207,0.428,0.403,156.3,2.8,4.8,3.7,18.9,14.3,2.1,0.0,27.3,-2.0,0.9,85.4,115.9,-30.5,22.0,8.5,216.0,G,121,0,0,0,0,0,0,0,11,0,0.177,1.1,0.5,0.1,4,8,0.333,-0.6,0.0,-0.6,UEMC REAL VALLADOLID BALONCESTO
116,JAVI LOPEZ,OUR,29,21.2,7.2,2.7,6.9,0.392,1.0,3.6,0.272,0.9,1.4,0.634,0.5,1.6,2.0,2.7,0.6,0.0,1.3,1.5,168,0.484,0.462,129.8,2.9,8.9,6.0,21.1,14.6,1.5,0.0,19.3,2.4,1.1,105.4,115.8,-10.4,129.6,11.0,615.7,PG,219,0,0,0,0,0,0,0,13,0,0.182,2.1,0.5,0.2,12,17,0.414,0.3,0.3,0.6,CLUB OURENSE BALONCESTO
117,JUNIOR SAINTEL,AQU,30,15.7,7.2,3.0,5.5,0.555,0.4,1.3,0.275,0.8,1.4,0.585,0.7,1.7,2.4,0.6,0.5,0.1,1.2,1.1,85,0.596,0.588,141.5,5.4,12.6,9.2,7.5,16.5,1.7,0.7,22.0,-5.0,1.3,105.5,113.4,-7.9,120.4,15.4,471.9,SF,198,0,0,0,0,0,0,0,19,0,0.129,0.5,0.4,0.3,11,19,0.367,0.3,0.4,0.7,ZAMORA ENAMORA
118,ANDER MARTINEZ,GBC,36,19.4,7.2,2.7,6.5,0.415,1.3,3.6,0.375,0.5,0.7,0.75,0.8,1.8,2.6,0.7,0.6,0.0,0.6,0.9,138,0.532,0.517,154.0,5.0,11.7,8.3,6.2,7.9,1.6,0.1,18.1,-0.7,1.1,111.4,111.3,0.1,158.5,12.7,699.3,F,102,0,0,0,0,0,0,0,18,0,0.121,1.1,1.0,0.1,16,20,0.444,0.8,0.8,1.6,GIPUZKOA BASKET
119,MANEX ANSORREGUI,GBC,37,20.6,7.2,2.6,5.0,0.524,0.7,1.8,0.385,1.3,1.7,0.758,1.3,3.4,4.7,0.7,0.9,0.4,0.6,1.6,42,0.627,0.592,166.7,7.6,21.2,14.3,6.3,9.0,2.5,1.9,14.5,-0.4,1.4,128.9,105.0,23.9,270.5,18.1,763.2,F,13,2,0,0,0,0,0,0,18,0,0.12,1.3,1.7,0.3,16,21,0.432,2.1,1.5,3.6,GIPUZKOA BASKET
120,JAVIER MARIN,MORO,28,22.2,7.1,2.7,6.8,0.395,0.6,2.5,0.243,1.1,1.4,0.795,0.2,2.4,2.6,3.1,1.2,0.2,1.7,2.8,153,0.478,0.439,143.2,1.1,13.1,7.0,25.3,18.8,3.1,0.9,19.7,1.6,1.0,96.1,110.8,-14.8,135.9,11.8,622.4,PG,213,0,0,0,0,0,0,0,20,0,0.214,1.8,0.7,0.2,4,24,0.143,-0.5,0.7,0.2,CB STARLABS MORON
121,GUILLEM ARCOS,CAS,23,18.6,7.0,2.5,5.9,0.419,0.8,2.3,0.346,1.3,1.9,0.682,0.3,1.2,1.5,2.4,0.7,0.1,1.3,2.0,160,0.521,0.485,144.7,1.9,7.3,4.6,22.6,16.2,2.1,0.5,19.8,1.5,1.2,102.5,114.0,-11.4,92.3,11.5,427.2,PG,107,0,0,0,0,0,0,0,15,0,0.171,1.8,0.6,0.3,9,14,0.391,0.1,0.3,0.4,AMICS CASTELLO
122,SEBASTIAN ARIS CECCARDI,LUC,23,16.6,7.0,2.3,5.6,0.422,0.7,2.5,0.281,1.7,1.8,0.905,0.3,1.6,1.9,1.6,0.5,0.0,0.9,3.3,133,0.553,0.484,160.7,2.0,12.6,7.2,17.3,12.5,1.7,0.0,21.3,0.8,1.3,111.1,112.3,-1.2,72.5,13.0,381.2,G,152,0,0,0,0,0,0,0,17,0,0.141,1.7,0.6,0.3,11,12,0.478,0.5,0.4,0.9,HLA ALICANTE
123,LESLIE NKEREUWEM,PAL,11,13.7,7.0,2.5,4.4,0.563,0.2,0.8,0.222,1.9,3.3,0.583,1.8,1.4,3.2,0.5,0.4,0.5,0.9,2.5,24,0.603,0.583,136.8,17.5,14.1,15.9,6.6,13.5,1.5,3.8,23.2,-4.0,1.6,121.3,111.4,9.9,50.3,21.0,151.0,F,236,0,0,0,0,0,0,0,17,0,0.094,0.6,0.4,0.8,7,4,0.636,0.5,0.2,0.7,ZUNDER PALENCIA
124,YANNICK NZOSA,MON,25,17.4,7.0,2.6,5.4,0.489,0.0,0.0,0.0,1.7,2.2,0.764,1.5,2.6,4.1,0.2,0.5,1.2,0.6,2.4,43,0.546,0.489,125.3,11.0,17.4,14.4,1.9,8.1,1.6,7.2,19.2,-2.5,1.3,116.5,97.9,18.6,141.6,18.0,433.8,C,62,0,0,0,0,0,0,1,17,0,0.094,0.4,0.9,0.4,21,4,0.84,0.8,1.3,2.1,BALONCESTO FUENLABRADA
125,ONDREJ HANZLIK,AQU,33,17.5,6.9,2.4,5.8,0.411,1.6,4.5,0.353,0.6,0.9,0.69,0.4,1.8,2.1,0.6,0.5,0.2,0.4,0.8,118,0.565,0.55,145.4,2.7,11.7,7.4,5.8,6.5,1.5,1.1,17.9,-0.2,1.2,115.4,113.3,2.1,144.1,13.8,576.2,F,201,0,0,0,0,0,0,0,17,0,0.104,1.4,1.1,0.2,13,20,0.394,0.9,0.5,1.4,ZAMORA ENAMORA
126,ARNAU PARRADO,TIZ,14,16.3,6.9,2.3,6.0,0.381,0.9,3.1,0.295,1.4,1.9,0.704,0.8,2.1,2.9,0.9,0.4,0.0,1.1,2.2,180,0.501,0.458,138.0,5.9,16.6,11.1,8.9,13.5,1.1,0.0,21.9,-2.9,1.1,100.7,115.8,-15.1,42.1,10.2,228.5,C,189,0,0,0,0,0,0,0,16,0,0.105,0.8,0.3,0.3,5,9,0.357,0.0,0.1,0.1,GRUPO URETA TIZONA BURGOS
127,LUCAS N'GUESSAN,GBC,10,18.2,6.8,2.8,4.3,0.651,0.0,0.2,0.0,1.2,2.9,0.414,1.8,1.7,3.5,0.4,0.5,0.7,1.0,2.5,73,0.61,0.651,106.5,13.4,11.7,12.5,4.1,15.2,1.5,4.3,17.5,-4.1,1.6,113.7,112.7,1.0,49.1,15.9,182.0,C,133,0,0,0,0,0,0,0,14,0,0.112,0.4,0.5,0.7,4,6,0.4,0.3,0.2,0.4,GIPUZKOA BASKET
128,ADRIA DOMENECH,CART,16,17.3,6.8,2.3,5.0,0.463,0.8,2.4,0.316,1.4,2.2,0.629,1.0,2.3,3.3,0.6,0.4,0.3,0.8,1.9,103,0.566,0.538,140.7,6.5,17.4,11.6,6.7,12.0,1.4,1.6,18.2,-2.3,1.4,111.7,109.7,1.9,71.6,14.4,277.2,C,115,0,0,0,0,0,0,0,15,0,0.107,0.8,0.5,0.4,8,8,0.5,0.4,0.4,0.7,ODILO FC CARTAGENA CB
129,SEAN MCDONNELL,MEN,26,21.5,6.7,2.3,5.2,0.449,1.1,2.9,0.387,0.9,1.5,0.632,1.4,3.0,4.4,0.6,0.7,0.0,0.6,1.8,109,0.573,0.555,146.7,7.7,18.1,12.8,5.4,9.5,1.8,0.2,14.6,-1.0,1.3,119.7,108.8,10.9,149.0,14.2,560.2,F,42,1,0,0,0,0,0,0,16,0,0.115,1.0,1.1,0.3,8,18,0.308,1.0,0.8,1.9,HESTIA MENORCA
130,OSVALDAS MATULIONIS,MON,38,20.1,6.7,2.4,5.1,0.467,1.2,3.1,0.378,0.7,0.8,0.839,0.7,1.9,2.6,1.1,0.7,0.1,0.9,1.7,131,0.606,0.582,168.4,4.1,11.0,7.7,9.0,13.7,2.0,0.6,15.0,-0.6,1.3,118.1,106.2,11.9,183.6,13.1,765.2,SF,171,0,0,0,0,0,0,0,15,0,0.118,1.3,0.8,0.2,30,8,0.789,1.3,1.4,2.7,BALONCESTO FUENLABRADA
131,LUCAS FAGGIANO,OBR,17,21.0,6.6,2.5,5.1,0.483,1.2,2.7,0.435,0.5,0.6,0.9,0.1,1.2,1.3,2.9,0.7,0.1,1.1,2.6,132,0.618,0.598,181.8,0.4,7.8,4.2,23.7,17.2,1.9,0.3,15.7,4.2,1.3,119.2,112.7,6.5,82.8,13.0,356.5,G,196,0,0,0,0,0,0,0,14,0,0.188,2.6,0.6,0.1,12,5,0.706,0.7,0.3,1.1,MONBUS OBRADOIRO
132,UNAI MENDICOTE,OUR,34,21.0,6.6,2.1,4.3,0.49,0.4,1.2,0.325,2.0,2.9,0.67,1.7,2.4,4.2,1.1,0.8,0.1,1.1,2.0,101,0.586,0.534,148.5,10.5,14.4,12.5,8.7,15.9,2.0,0.4,14.9,-1.4,1.5,119.4,113.4,6.0,196.0,14.5,713.9,SF,23,2,0,0,0,0,0,0,17,0,0.111,1.1,0.7,0.7,14,20,0.412,1.4,0.6,2.0,CLUB OURENSE BALONCESTO
133,ASIER GONZALEZ,CART,38,19.3,6.6,2.5,4.9,0.514,0.1,0.3,0.333,1.5,2.3,0.636,2.1,2.5,4.6,0.8,0.9,0.2,1.2,1.7,78,0.559,0.524,148.3,12.4,16.4,14.3,7.8,16.7,2.4,1.4,16.8,-3.2,1.4,110.1,110.0,0.1,228.0,15.8,733.4,C,40,1,0,0,0,0,1,0,17,0,0.119,0.7,0.7,0.5,18,20,0.474,0.8,1.0,1.7,ODILO FC CARTAGENA CB
134,THOMAS SMALLWOOD,CART,15,14.0,6.5,2.3,4.9,0.473,0.7,1.8,0.407,1.1,1.4,0.81,0.5,1.7,2.3,0.2,0.1,0.2,0.9,2.6,146,0.589,0.547,169.0,4.2,14.9,9.3,2.6,14.4,0.5,1.6,21.0,-5.5,1.3,106.5,115.0,-8.5,36.6,12.3,209.6,C,106,0,0,0,0,0,0,0,15,0,0.089,0.2,0.1,0.3,7,8,0.467,0.2,0.1,0.3,ODILO FC CARTAGENA CB
135,JEAN-MARC MWEMA,LUC,29,22.7,6.5,1.9,4.8,0.393,1.2,3.4,0.347,1.6,1.8,0.882,0.9,2.9,3.8,0.8,0.6,0.0,1.0,2.3,172,0.582,0.514,162.2,5.0,16.4,10.6,6.2,14.7,1.5,0.0,14.1,-1.9,1.4,113.6,111.6,2.0,134.9,10.8,658.5,GF,193,0,0,0,0,0,0,0,17,0,0.101,0.9,0.6,0.4,11,18,0.379,0.8,0.7,1.5,HLA ALICANTE
136,IVAN CRUZ,MON,39,19.0,6.5,2.7,5.4,0.493,0.6,1.9,0.307,0.6,0.9,0.657,1.2,3.6,4.7,0.9,0.6,0.0,1.0,1.2,102,0.561,0.547,145.7,7.8,21.9,15.1,8.3,15.0,1.6,0.1,17.1,-2.1,1.2,110.0,102.8,7.2,230.4,14.4,740.8,C,24,2,0,0,0,0,0,0,18,0,0.121,0.9,0.6,0.2,31,8,0.795,0.7,1.7,2.5,BALONCESTO FUENLABRADA
137,STRAHINJA MICOVIC,OBR,36,19.1,6.5,2.6,4.9,0.52,1.2,2.7,0.438,0.2,0.7,0.292,0.7,1.9,2.6,0.6,0.4,0.3,0.7,1.3,126,0.621,0.638,124.9,5.1,12.9,9.1,5.1,12.2,1.4,1.7,15.7,-1.9,1.3,114.9,111.7,3.2,162.5,13.3,688.2,SF,158,0,0,0,0,0,0,0,18,0,0.11,0.8,0.6,0.1,23,13,0.639,0.9,0.7,1.7,MONBUS OBRADOIRO
138,DIDAC CUEVAS,SPB,34,19.4,6.5,2.1,6.1,0.351,1.1,4.1,0.268,1.1,1.4,0.804,0.5,2.6,3.0,3.1,0.9,0.1,1.3,1.7,123,0.482,0.44,142.3,3.2,16.6,10.0,23.8,16.2,2.6,0.3,19.8,4.0,1.1,106.8,102.1,4.7,193.0,13.4,658.5,PG,194,0,0,0,0,0,0,0,19,0,0.167,2.4,0.7,0.2,32,2,0.941,0.5,1.6,2.1,SIBLO SAN PABLO BURGOS
139,DAN DUSCAK,OCB,28,20.4,6.4,2.0,5.4,0.373,0.8,2.6,0.306,1.6,2.5,0.667,0.5,1.5,2.0,3.6,0.9,0.0,1.1,3.3,139,0.499,0.447,134.6,2.8,9.4,5.9,30.2,14.7,2.5,0.0,17.3,6.2,1.2,110.4,110.7,-0.2,135.4,12.6,571.4,PG,36,1,0,0,0,0,0,0,13,0,0.205,3.2,0.8,0.5,11,17,0.393,0.7,0.7,1.4,ALIMERKA OVIEDO BALONCESTO
140,ISMAEL TAMBA,MORO,33,21.6,6.4,2.6,6.1,0.433,0.5,1.9,0.274,0.6,0.8,0.704,1.2,2.7,3.9,0.6,0.5,0.3,1.4,2.7,194,0.493,0.475,141.1,6.7,15.4,10.9,5.5,17.4,1.3,1.8,17.4,-4.4,1.0,93.5,115.1,-21.6,114.6,9.3,711.7,PF,33,1,0,0,0,0,0,0,16,0,0.124,0.5,0.4,0.1,4,29,0.121,-0.7,0.4,-0.3,CB STARLABS MORON
141,DORDE SIMEUNOVIC,TIZ,31,18.3,6.4,2.4,4.9,0.477,0.7,2.0,0.361,0.9,1.3,0.725,0.9,2.0,2.8,0.9,0.7,0.0,1.0,2.5,151,0.577,0.549,156.3,5.8,13.7,9.6,8.0,15.4,1.9,0.2,15.9,-2.1,1.3,111.8,115.0,-3.2,120.5,11.8,567.9,SF,90,0,0,0,0,0,0,0,16,0,0.109,0.9,0.7,0.3,13,18,0.419,0.6,0.3,1.0,GRUPO URETA TIZONA BURGOS
142,GERARD BLAT,CART,37,17.7,6.3,2.5,6.4,0.391,0.7,2.8,0.248,0.6,1.1,0.6,0.5,1.2,1.7,1.9,1.2,0.1,1.1,2.1,154,0.463,0.447,123.9,3.4,8.5,5.8,20.0,14.3,3.7,0.3,20.7,0.9,1.0,96.6,110.1,-13.5,133.3,11.7,653.8,PG,156,0,0,0,0,0,0,0,19,0,0.158,1.7,1.0,0.2,17,20,0.459,-0.5,0.8,0.4,ODILO FC CARTAGENA CB
143,GERMAN MARTINEZ,ICE,34,19.8,6.3,2.2,5.7,0.387,1.0,3.2,0.312,0.9,1.2,0.707,0.5,2.0,2.5,2.0,0.9,0.1,1.7,2.9,195,0.502,0.474,140.6,3.3,12.8,7.9,18.0,21.8,2.4,0.5,19.7,-2.0,1.1,93.6,113.4,-19.8,112.9,9.3,673.9,PG,226,0,0,0,0,0,0,0,15,0,0.154,1.2,0.5,0.2,13,21,0.382,-0.8,0.5,-0.2,GRUPO ALEGA CANTABRIA
144,ALVARO MARTINEZ CLARIANA,CAS,32,19.3,6.2,2.0,5.2,0.386,0.8,2.2,0.338,1.5,1.8,0.81,0.9,1.9,2.9,1.3,0.7,0.1,1.3,1.5,179,0.52,0.458,153.4,5.7,11.5,8.6,11.1,17.3,1.8,0.5,17.0,-2.0,1.2,100.6,113.8,-13.1,130.8,10.4,618.1,F,71,0,0,0,0,0,0,0,16,0,0.116,1.0,0.6,0.3,10,22,0.313,-0.1,0.5,0.4,AMICS CASTELLO
145,GABRIEL GIL GARCIA,CART,37,17.1,6.1,2.1,5.0,0.429,1.2,3.1,0.404,0.6,0.9,0.636,0.9,2.4,3.3,1.0,0.7,0.2,0.7,2.1,108,0.567,0.554,146.9,6.2,17.4,11.4,10.3,12.0,2.2,1.1,16.4,-0.4,1.2,114.2,110.4,3.9,176.4,14.2,632.1,F,81,0,0,0,0,0,0,0,18,0,0.111,1.4,0.9,0.2,18,19,0.486,0.9,0.8,1.7,ODILO FC CARTAGENA CB
146,DEVIN HUTCHINSON,OCB,16,13.9,6.1,2.1,5.4,0.384,0.8,2.9,0.283,1.1,1.6,0.72,0.5,0.8,1.3,0.5,0.2,0.0,1.3,1.6,210,0.5,0.459,138.6,4.0,7.3,5.5,7.0,17.1,0.8,0.0,24.5,-6.6,1.1,92.7,115.7,-23.0,18.1,8.2,222.0,SG,147,0,0,0,0,0,0,0,18,0,0.096,0.4,0.2,0.3,5,11,0.313,-0.3,0.1,-0.2,ALIMERKA OVIEDO BALONCESTO
147,ROMARO GILL,OUR,31,15.9,6.0,2.8,4.2,0.682,0.0,0.0,0.0,0.4,0.8,0.423,1.2,3.3,4.5,0.2,0.2,1.2,1.1,2.5,46,0.666,0.682,110.5,9.2,25.7,17.6,1.8,19.0,0.8,7.8,16.4,-6.0,1.4,112.8,106.7,6.2,170.3,17.5,494.1,C,26,1,0,0,0,0,0,1,16,0,0.102,0.2,0.2,0.2,13,18,0.419,0.6,0.9,1.5,CLUB OURENSE BALONCESTO
